StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
3314	3325	GO:0032502	development	developmental	owever, cel
3322	3327	GO:0005623	cells	cell	cells
3374	3384	GO:0009058	formation,	biosynthetic	e are excl
3411	3421	GO:0009058	formation,	biosynthetic	develop in
3432	3441	GO:0051235	retention	maintenance	anent lay
3460	3465	GO:0005623	cells	cell	rtila
3471	3481	GO:0045120	pronucleus	pronucleus	nd in the 
3511	3522	GO:0032502	development	developmental	Studies ove
3510	3526	GO:0010467	gene expression,	gene	 Studies over th
3552	3561	GO:0023052	signaling	signaling	elucidate
3574	3592	GO:0007165	signaling pathways	signal	signaling pathways
3638	3648	GO:0009058	formation.	biosynthetic	formation.
3703	3712	GO:0023052	signaling	signaling	s will fo
3745	3760	GO:0010467	gene expression	gene	 expression of 
3784	3793	GO:0023052	signaling	signaling	 misexpre
3804	3818	GO:0009793	embryogenesis,	embryo	 locations in 
3804	3818	GO:0009792	embryogenesis,	embryo	 locations in 
3804	3818	GO:0009790	embryogenesis,	embryo	 locations in 
3820	3824	GO:0005623	cell	cell	e li
3869	3874	GO:0016265	death	death	 of t
3883	3893	GO:0023052	signaling,	signaling	orphogenet
3987	3994	GO:0007618	Matings	mating	 where 
3987	3994	GO:1990277	Matings	parasexual	 where 
3987	3994	GO:0000747	Matings	conjugation	 where 
3987	3994	GO:0009291	Matings	unidirectional	 where 
4011	4016	GO:0005623	cells	cell	 incl
4083	4104	GO:0001501	skeletal development.	skeletal	Storm and Kingsley 19
4100	4109	GO:0009058	formation	biosynthetic	y 1996; W
4124	4129	GO:0005623	cells	cell	997; 
4152	4161	GO:0023052	signaling	signaling	9; Settle
4225	4230	GO:0005623	cells	cell	ted t
4235	4244	GO:0009058	formation	biosynthetic	ions wher
4278	4284	GO:0004617	serum,	phosphoglycerate	f the 
4299	4319	GO:0031012	extracellular matrix	extracellular	markers of joint for
4316	4326	GO:0009058	formation.	biosynthetic	formation.
4326	4336	GO:0003823	antibodies	antigen	 Mutations
4326	4336	GO:0019815	antibodies	B	 Mutations
4326	4336	GO:0042571	antibodies	immunoglobulin	 Mutations
4363	4378	GO:0006351	transcriptional	transcription,	ely related Gdf
4385	4390	GO:0016265	dying	death	also 
4387	4392	GO:0004617	serum	phosphoglycerate	so bl
4391	4396	GO:0005623	cells	cell	lock 
4396	4405	GO:0009058	formation	biosynthetic	formation
4398	4417	GO:0051216	cartilage formation	cartilage	rmation of joints a
4422	4431	GO:0023052	signaling	signaling	cific loc
4437	4447	GO:0003823	antibodies	antigen	, providin
4437	4447	GO:0019815	antibodies	B	, providin
4437	4447	GO:0042571	antibodies	immunoglobulin	, providin
4452	4461	GO:0097194	apoptosis	execution	ong evide
4452	4461	GO:0006915	apoptosis	apoptotic	ong evide
4469	4480	GO:0032502	development	developmental	 these mole
4503	4515	GO:0032502	development.	developmental	 the joint f
4514	4523	GO:0009058	formation	biosynthetic	formation
4524	4529	GO:0005623	cells	cell	proce
4552	4573	GO:0030509	BMP signaling pathway	BMP	Settle et al. 2003). 
4584	4589	GO:0005623	cells	cell	tatio
4586	4596	GO:0003823	antibodies	antigen	tions in B
4586	4596	GO:0019815	antibodies	B	tions in B
4586	4596	GO:0042571	antibodies	immunoglobulin	tions in B
4613	4620	GO:0003675	protein	obsolete	 early 
4636	4641	GO:0007618	mated	mating	ity, 
4636	4641	GO:1990277	mated	parasexual	ity, 
4636	4641	GO:0000747	mated	conjugation	ity, 
4636	4641	GO:0009291	mated	unidirectional	ity, 
4689	4698	GO:0009058	formation	biosynthetic	formation
4719	4726	GO:0005488	ligands	binding	; Zhang
4738	4747	GO:0023052	signaling	signaling	 1996). M
4777	4786	GO:0097194	apoptosis	execution	gnaling p
4777	4786	GO:0006915	apoptosis	apoptotic	gnaling p
4775	4793	GO:0007165	signaling pathways	signal	signaling pathways
4795	4804	GO:0023052	signaling	signaling	unction d
4815	4826	GO:0032502	development	developmental	ubsequent m
4824	4832	GO:0007618	matings.	mating	 maturat
4824	4832	GO:1990277	matings.	parasexual	 maturat
4824	4832	GO:0000747	matings.	conjugation	 maturat
4824	4832	GO:0009291	matings.	unidirectional	 maturat
4812	4833	GO:0012501	programmed cell death	programmed	e subsequent maturati
4855	4862	GO:0023052	signal.	signaling	adult j
4886	4891	GO:0005623	cells	cell	ntly,
4896	4905	GO:0023052	signaling	signaling	signaling
4941	4951	GO:0023052	signaling.	signaling	icular car
4949	4959	GO:0009058	formation,	biosynthetic	artilage, 
4975	4984	GO:0009058	Formation	biosynthetic	they may 
5009	5020	GO:0032502	development	developmental	development
5069	5076	GO:0005488	ligands	binding	her et 
5069	5080	GO:0032502	development	developmental	her et al. 
5177	5181	GO:0005488	bind	binding	bind
5178	5187	GO:0023052	signaling	signaling	ind tetra
5214	5225	GO:0003823	antibodies;	antigen	 I and two 
5214	5225	GO:0019815	antibodies;	B	 I and two 
5214	5225	GO:0042571	antibodies;	immunoglobulin	 I and two 
5233	5246	GO:0044214	transmembrane	spanning	transmembrane
5233	5246	GO:0016021	transmembrane	integral	transmembrane
5287	5299	GO:0036122	BMP binding,	BMP	BMP binding,
5290	5299	GO:0009058	formation	biosynthetic	 binding,
5328	5334	GO:0023052	signal	signaling	signal
5442	5451	GO:0023052	signaling	signaling	have impl
5460	5465	GO:0005623	cells	cell	o dif
5490	5499	GO:0009058	formation	biosynthetic	rs in ske
5555	5559	GO:0005488	bind	binding	bind
5644	5649	GO:0005623	cells	cell	1994;
5695	5704	GO:0009058	formation	biosynthetic	shitoh et
5696	5708	GO:0001503	ossification	ossification	hitoh et al.
5719	5728	GO:0023052	signaling	signaling	aux et al
5745	5753	GO:0005202	collagen	obsolete	eptors a
5739	5758	GO:0016049	cells in the growth	cell	th receptors are al
5754	5761	GO:0003675	protein	obsolete	e also 
5782	5787	GO:0005623	cells	cell	patte
5805	5817	GO:0032502	development.	developmental	development.
5832	5850	GO:0098687	chromosome regions	chromosomal	1a expression beco
5978	5984	GO:0023052	signal	signaling	enchym
6041	6059	GO:0098687	chromosome regions	chromosomal	condensing precart
6105	6125	GO:0031012	extracellular matrix	extracellular	joint interzones, pe
6108	6130	GO:0030509	BMP signaling pathway,	BMP	nt interzones, pericho
6149	6164	GO:0010467	gene expression	gene	icular cartilag
6164	6174	GO:0005694	chromosome	chromosome	e (Dewulf 
6228	6238	GO:0005694	chromosome	chromosome	r et al. 2
6325	6335	GO:0005694	chromosome	chromosome	int format
6329	6338	GO:0009058	formation	biosynthetic	formation
6355	6366	GO:0032502	development	developmental	emble those
6419	6423	GO:0005623	cell	cell	Baur
6528	6540	GO:0007369	gastrulation	gastrulation	gastrulation
6558	6567	GO:0023052	signaling	signaling	seen in m
6588	6601	GO:0006954	inflammation.	inflammatory	 Bmp4 (Mishin
6694	6705	GO:0032502	Development	developmental	s also requ
6709	6720	GO:0032502	development	developmental	 for many l
6741	6751	GO:0023052	signaling,	signaling	ents, but 
6779	6788	GO:0009058	formation	biosynthetic	formation
6880	6892	GO:0032502	development.	developmental	nes specific
6972	6981	GO:0009058	formation	biosynthetic	formation
