StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
3531	3539	GO:0005634	nucleus.	nucleus	 a few o
3539	3551	GO:0009986	cell surface	cell	ther tissues
3588	3596	GO:0005634	nucleus,	nucleus	-12]. Co
3613	3618	GO:0005623	cells	cell	 find
3621	3628	GO:0005634	nucleus	nucleus	s have 
3667	3675	GO:0097610	furrowed	cell	lin is p
3676	3685	GO:0016020	membranes	membrane	rely a st
3694	3701	GO:0003675	protein	obsolete	protein
3700	3704	GO:0005488	bind	binding	n ne
3725	3730	GO:0005623	cells	cell	racti
3725	3733	GO:0042603	capsule.	capsule	raction,
3765	3779	GO:0005884	Actin filament	actin	 that alpha-cr
3778	3785	GO:0042603	capsule	capsule	rystall
3780	3789	GO:0009058	formation	biosynthetic	stallin m
3858	3870	GO:0005561	nucleic acid	obsolete	 scope of ce
3869	3874	GO:0005623	cells	cell	ellul
3904	3911	GO:0005634	nucleus	nucleus	in in l
3969	3977	GO:0042603	capsule.	capsule	d alphaB
3982	3986	GO:0005488	bind	binding	bind
4034	4064	GO:0045098	type III intermediate filament	type	o [14]. Although actin filamen
4051	4065	GO:0005884	actin filament	actin	actin filament
4066	4075	GO:0009058	formation	biosynthetic	formation
4125	4132	GO:0042603	capsule	capsule	n of le
4238	4249	GO:0016020	(membrane),	membrane	 is not kno
4304	4334	GO:0045098	type III intermediate filament	type	type III intermediate filament
4388	4400	GO:0005561	nucleic acid	obsolete	115, and cor
4397	4406	GO:0009058	synthesis	biosynthetic	correct b
4470	4476	GO:0005623	cells,	cell	 alpha
4517	4523	GO:0005634	nuclei	nucleus	vels a
4519	4532	GO:0005856	cytoskeleton,	cytoskeleton	ls are greatl
4643	4654	GO:0032502	development	developmental	development
4701	4713	GO:0005561	nucleic acid	obsolete	interact dir
4753	4759	GO:0005623	cells,	cell	cells,
4772	4783	GO:0016020	(membrane),	membrane	lso been sh
4791	4803	GO:0005561	nucleic acid	obsolete	ctopically l
4814	4824	GO:0051325	interphase	interphase	interphase
4825	4832	GO:0005634	nuclei,	nucleus	nuclei,
4860	4867	GO:0003675	protein	obsolete	protein
4875	4882	GO:0005634	nucleus	nucleus	nucleus
4962	4967	GO:0005623	cells	cell	a sub
5143	5151	GO:0005634	nucleus.	nucleus	crystall
5218	5227	GO:0009058	formation	biosynthetic	formation
5234	5246	GO:0005561	nucleic acid	obsolete	toid bodies,
5280	5288	GO:0003675	proteins	obsolete	proteins
5378	5384	GO:0005634	nuclei	nucleus	ltitud
5432	5438	GO:0007601	Vision	visual	g some
5446	5451	GO:0005623	cells	cell	in vi
5631	5642	GO:0032502	development	developmental	ted disrupt
5682	5689	GO:0003675	protein	obsolete	protein
5712	5745	GO:0036438	maintenance of lens transparency,	maintenance	maintenance of lens transparency,
5810	5819	GO:0003675	proteins,	obsolete	proteins,
5923	5929	GO:0040007	growth	growth	n age 
6401	6411	GO:0016020	membranes,	membrane	horter lif
6457	6462	GO:0005623	cells	cell	he si
6571	6580	GO:0016020	membranes	membrane	e of the 
6626	6638	GO:0005561	nucleic acid	obsolete	n the lens, 
6720	6725	GO:0005623	cells	cell	 of t
6776	6784	GO:0016020	membrane	membrane	logy of 
6846	6855	GO:0005773	vacuoles,	vacuole	tion of b
6974	6983	GO:0016020	membranes	membrane	) and con
7045	7057	GO:0005561	nucleic acid	obsolete	-crystallin 
7120	7125	GO:0005623	cells	cell	ssary
