StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
4151	4164	GO:0048870	cell motility	cell	cell motility
4222	4229	GO:0003675	protein	obsolete	protein
4214	4234	GO:0070527	platelet aggregation	platelet	ducible protein 9-in
4233	4238	GO:0005623	cells	cell	nduce
4239	4243	GO:0050817	clot	coagulation	 mig
4246	4255	GO:0000496	base pair	base	ion of ke
4275	4279	GO:0005623	cell	cell	cell
4357	4362	GO:0005623	cells	cell	ell) 
4386	4391	GO:0005623	cells	cell	cells
4405	4410	GO:0005623	cells	cell	pain 
4398	4412	GO:0009793	embryogenesis,	embryo	g μ-calpain wh
4398	4412	GO:0009792	embryogenesis,	embryo	g μ-calpain wh
4398	4412	GO:0009790	embryogenesis,	embryo	g μ-calpain wh
4497	4501	GO:0005623	cell	cell	sist
4513	4519	GO:0005623	cells,	cell	cells,
4571	4575	GO:0005623	cell	cell	cell
4599	4606	GO:0003675	protein	obsolete	 gene d
4608	4620	GO:0032502	development.	developmental	etion in mic
4649	4656	GO:0003675	protein	obsolete	h to de
4669	4684	GO:0051301	cell divisions.	cell	 physiological 
4711	4725	GO:0009793	embryogenesis.	embryo	nd the opportu
4711	4725	GO:0009792	embryogenesis.	embryo	nd the opportu
4711	4725	GO:0009790	embryogenesis.	embryo	nd the opportu
4830	4848	GO:0008283	cell proliferation	cell	 that loss of this
4915	4937	GO:0007059	chromosome segregation	chromosome	apn4-/- murine embryos
4945	4952	GO:0007067	mitosis	mitotic	tween d
4969	4979	GO:0007565	gestation,	female	gestation,
4976	4983	GO:0051321	meiosis	meiotic	on, and
4976	4983	GO:0007126	meiosis	meiotic	on, and
5033	5038	GO:0005623	cells	cell	in th
5081	5093	GO:0032502	development.	developmental	e embryonic 
5130	5134	GO:0005623	cell	cell	from
5187	5191	GO:0005623	cell	cell	ivit
5176	5192	GO:0004198	calpain activity	calcium-dependent	calpain activity
5236	5245	GO:0009058	formation	biosynthetic	formation
5264	5272	GO:0008091	spectrin	spectrin	spectrin
5273	5282	GO:0009056	breakdown	catabolic	breakdown
5355	5360	GO:0005623	cells	cell	r cal
5365	5369	GO:0005623	cell	cell	in r
5379	5394	GO:0005925	focal adhesions	focal	focal adhesions
5411	5430	GO:0008283	cell proliferation,	cell	ently derived Capn4
5437	5442	GO:0005623	cells	cell	ut, i
5452	5456	GO:0005623	cell	cell	 mor
5472	5476	GO:0005623	cell	cell	tion
5476	5483	GO:0003675	protein	obsolete	 of the
5550	5560	GO:0007049	cell cycle	cell	pre-implan
5566	5570	GO:0005623	cell	cell	 sta
5591	5599	GO:0003675	proteins	obsolete	t times 
5624	5634	GO:0007049	cell cycle	cell	ggested th
5634	5640	GO:0004617	serum,	phosphoglycerate	at the
5649	5665	GO:0004198	calpain activity	calcium-dependent	ported Capn4-/- 
5738	5745	GO:0005488	binding	binding	small l
5753	5770	GO:0004198	calpain activity,	calcium-dependent	calpain activity,
5818	5835	GO:0007340	acrosome reaction	acrosome	hile the second r
5857	5862	GO:0004617	serum	phosphoglycerate	[32] 
5948	5960	GO:0016049	cell growth.	cell	c subunit, w
5963	5980	GO:0007340	acrosome reaction	acrosome	subsequently repo
6053	6061	GO:0016020	membrane	membrane	lpain ri
6108	6112	GO:0050817	clot	coagulation	clot
6114	6119	GO:0007618	mated	mating	etrac
6114	6119	GO:1990277	mated	parasexual	etrac
6114	6119	GO:0000747	mated	conjugation	etrac
6114	6119	GO:0009291	mated	unidirectional	etrac
6118	6134	GO:0060473	cortical granule	cortical	ction [33]. The 
6136	6149	GO:0009566	fertilization	fertilization	ct that Capn4
6150	6159	GO:0007586	digestion	digestion	null mice
6171	6184	GO:0009793	embryogenesis	embryo	embryogenesis
6171	6184	GO:0009792	embryogenesis	embryo	embryogenesis
6171	6184	GO:0009790	embryogenesis	embryo	embryogenesis
6190	6196	GO:0005623	cells.	cell	ates t
6197	6202	GO:0005623	Cells	cell	at at
6222	6237	GO:0072687	meiotic spindle	meiotic	iquitous calpai
6244	6258	GO:0009566	fertilization,	fertilization	ssential for d
6257	6268	GO:0032502	development	developmental	development
6295	6305	GO:0004196	proteinase	obsolete	Capn1-defi
6295	6305	GO:0004175	proteinase	endopeptidase	Capn1-defi
6288	6310	GO:0007059	chromosome segregation	chromosome	ity of Capn1-deficient
6341	6363	GO:0007059	chromosome segregation	chromosome	ish between two possib
6414	6426	GO:0032502	development.	developmental	ired during 
6426	6440	GO:0009793	embryogenesis,	embryo	embryogenesis,
6426	6440	GO:0009792	embryogenesis,	embryo	embryogenesis,
6426	6440	GO:0009790	embryogenesis,	embryo	embryogenesis,
6445	6459	GO:0009793	embryogenesis,	embryo	hat either for
6445	6459	GO:0009792	embryogenesis,	embryo	hat either for
6445	6459	GO:0009790	embryogenesis,	embryo	hat either for
6479	6484	GO:0005623	cells	cell	s suf
6573	6578	GO:0005623	cells	cell	e now
6582	6599	GO:0004198	calpain activity,	calcium-dependent	cked out the Capn
6611	6619	GO:0003675	proteins	obsolete	ing the 
6644	6652	GO:0007618	matings,	mating	e report
6644	6652	GO:1990277	matings,	parasexual	e report
6644	6652	GO:0000747	matings,	conjugation	e report
6644	6652	GO:0009291	matings,	unidirectional	e report
6672	6680	GO:0008091	spectrin	spectrin	l embryo
6681	6690	GO:0009056	breakdown	catabolic	 died pri
6765	6782	GO:0004198	calpain activity,	calcium-dependent	r early embryogen
6813	6829	GO:0048069	eye pigmentation	eye	lled by μ-calpai
6928	6934	GO:0005623	cells.	cell	of ges
6994	6998	GO:0005623	cell	cell	-cal
7030	7034	GO:0005623	cell	cell	 rol
