StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
5377	5390	GO:0006351	transcription	transcription,	nificance of 
5446	5456	GO:0065007	regulation	biological	iated regu
5467	5477	GO:0065007	regulation	biological	iver gene 
5466	5481	GO:0010467	gene expression	gene	liver gene expr
5457	5486	GO:0010468	regulation of gene expression	regulation	ation of liver gene expressio
5566	5576	GO:0065007	regulation	biological	(C3H) on a
5621	5631	GO:0065007	regulation	biological	 The BXH.A
5649	5664	GO:0010467	gene expression	gene	was designed to
5694	5710	GO:0010467	gene expression.	gene	henotypes associ
5748	5777	GO:0010468	regulation of gene expression	regulation	rome. The cross consists of 3
5820	5835	GO:0010467	gene expression	gene	ecifically test
5894	5909	GO:0010467	gene expression	gene	usand gene expr
5895	5910	GO:0010467	gene expression	gene	sand gene expre
6021	6031	GO:0065007	regulation	biological	netic regu
