StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MyTerm
5565	5582	GO:0060173	limb development,	limb	lack-and-tan (at)
5610	5622	GO:0043473	pigmentation	pigmentation	arkings arou
5694	5705	GO:0032502	development	developmental	og breeds. 
5755	5760	GO:0043198	trunk	dendritic	p and
6308	6314	GO:0043198	trunk,	dendritic	ing et
6434	6446	GO:0043473	pigmentation	pigmentation	the limb–bod
6480	6492	GO:0043473	pigmentation	pigmentation	ddle of the 
6537	6552	GO:0010467	gene expression	gene	 are also expre
6698	6720	GO:0043473PHENOTYPE	pigmentation phenotype	pigmentation	 regulatory elements f
6808	6828	GO:0004097	tyrosinase activity,	catechol	lished in the embryo
6808	6828	GO:0004503	tyrosinase activity,	monophenol	lished in the embryo
7147	7166	GO:0004097	tyrosinase activity	catechol	pigment made by hai
7147	7166	GO:0004503	tyrosinase activity	monophenol	pigment made by hai
7422	7433	GO:0042633	hair cycles	hair	icki et al.
